"COW","ANNUAL.QUARTERLY.DATA","COUNTRY.NUMBER","YEAR","TYPE.OF.DATA","PROTEST.DEMONSTRATIONS","REGIME.SUPPRTD.DMNSTRTN","RIOT","ARMED.ATTACK","ASSASSINATION.SUCCESS.","POLITICAL.STRIKES","EXECUTIVE.RENEWAL","EXECUTIVE.ADJUSTMENTS","UNSUC.REG.EXEC.TRANSFER","REG.EXECUTIVE.TRANSFER","UNSUC.IRREG.EXEC.TRANS","IRREG.EXEC.TRANSFER","ELECTION","IMPOSITION.OF.POL.SANCT","POLITICAL.EXECUTION","RELAXATION.OF.SANCTION","DEATHS.FROM.DOM.VIOLENCE","ICPSR.STUDY.NUMBER.7761","ICPSR.EDITION.NUMBER.2","ICPSR.PART.NUMBER.3"
740,100,740,1972,0,7,0,1,4,0,0,1,0,0,1,0,0,1,4,0,0,20,7761,2,3
740,100,740,1973,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,7761,2,3
740,100,740,1974,0,6,0,0,7,0,2,1,3,0,1,0,0,0,5,0,0,8,7761,2,3
740,100,740,1975,0,0,0,1,8,0,1,0,0,1,0,0,0,0,5,0,1,0,7761,2,3
740,100,740,1976,0,2,0,0,0,0,1,0,3,0,1,0,0,1,1,0,0,1,7761,2,3
740,100,740,1977,0,1,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,7761,2,3
740,100,740,1978,0,8,0,5,7,0,0,0,0,0,2,0,0,2,3,0,0,0,7761,2,3
740,100,740,1979,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,7761,2,3
740,100,740,1980,0,4,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,7761,2,3
740,100,740,1981,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7761,2,3
740,100,740,1982,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
750,100,750,1948,0,3,1,20,28,1,8,0,1,0,0,0,0,0,46,0,5,84,7761,2,3
750,100,750,1949,0,3,3,9,27,1,4,0,0,0,0,0,0,0,34,2,5,29,7761,2,3
750,100,750,1950,0,0,0,59,31,0,2,1,3,0,1,0,0,0,23,0,7,554,7761,2,3
750,100,750,1951,0,2,1,3,0,0,0,0,0,0,0,0,0,0,25,0,3,6,7761,2,3
750,100,750,1952,0,8,2,13,15,0,0,2,2,0,0,0,0,1,19,0,7,28,7761,2,3
750,100,750,1953,0,10,7,19,9,0,1,0,1,0,0,0,0,0,13,0,1,109,7761,2,3
750,100,750,1954,0,1,6,7,6,0,0,1,2,2,0,0,0,1,9,0,0,23,7761,2,3
750,100,750,1955,0,13,8,10,12,0,4,0,5,0,0,0,0,0,15,0,2,280,7761,2,3
750,100,750,1956,0,9,1,80,36,0,10,0,6,0,0,0,0,0,33,0,4,502,7761,2,3
750,100,750,1957,0,17,2,8,22,0,1,4,1,0,0,0,0,2,11,0,3,343,7761,2,3
750,100,750,1958,0,4,0,6,31,0,1,0,3,0,0,0,0,0,11,0,4,1373,7761,2,3
750,100,750,1959,0,14,0,16,18,0,177,0,2,0,0,0,0,0,14,0,1,23,7761,2,3
750,100,750,1960,0,6,1,18,64,0,359,0,0,0,0,0,0,0,24,0,2,58,7761,2,3
750,100,750,1961,0,5,0,51,27,1,3,0,1,0,0,0,0,0,19,0,6,152,7761,2,3
750,100,750,1962,0,0,1,7,4,0,178,1,6,0,1,0,0,2,33,0,2,76,7761,2,3
750,100,750,1963,0,2,0,0,8,0,178,1,11,0,0,0,0,1,8,0,7,18,7761,2,3
750,100,750,1964,0,1,2,7,18,1,119,1,8,0,2,0,0,1,9,0,1,39,7761,2,3
750,100,750,1965,0,39,7,59,159,4,263,4,0,0,0,0,0,0,23,0,1,112,7761,2,3
750,100,750,1966,0,27,0,109,78,0,5,3,6,0,2,0,0,0,76,0,16,394,7761,2,3
750,100,750,1967,0,37,1,57,1118,2,12,4,4,0,1,0,0,1,73,0,15,931,7761,2,3
750,100,750,1968,0,11,1,16,25,1,0,0,2,0,0,0,0,0,39,0,7,412,7761,2,3
750,100,750,1969,0,9,2,21,40,1,2,0,9,0,1,0,0,0,35,0,1,922,7761,2,3
750,100,750,1970,0,8,0,11,20,1,2,0,3,0,1,0,0,0,26,0,3,620,7761,2,3
750,100,750,1971,0,16,4,12,8,0,2,1,3,0,0,0,0,2,23,0,2,70,7761,2,3
750,100,750,1972,0,6,0,11,6,0,0,0,5,0,0,0,0,0,10,0,2,141,7761,2,3
750,100,750,1973,0,2,0,7,6,1,1,0,2,0,0,0,0,0,7,0,0,55,7761,2,3
750,100,750,1974,0,4,0,26,5,15,5,0,4,2,1,0,0,1,20,0,2,170,7761,2,3
750,100,750,1975,0,13,1,5,13,1,2,0,7,0,0,0,0,0,59,0,4,37,7761,2,3
750,100,750,1976,0,4,0,2,1,0,1,0,5,0,0,0,0,0,32,0,6,12,7761,2,3
750,100,750,1977,0,16,0,9,2,0,1,0,3,0,2,0,0,1,14,0,18,17,7761,2,3
750,100,750,1978,0,16,0,17,2,0,0,0,0,0,0,0,0,1,10,0,2,110,7761,2,3
750,100,750,1979,0,22,0,17,16,1,2,1,2,0,1,0,0,0,13,0,3,220,7761,2,3
750,100,750,1980,0,24,0,32,7,2,7,0,1,0,1,0,0,3,29,0,3,0,7761,2,3
750,100,750,1981,0,10,1,17,6,0,4,0,3,0,0,0,0,0,20,0,2,0,7761,2,3
750,100,750,1982,0,12,0,12,34,1,4,0,2,1,1,0,0,2,19,0,5,0,7761,2,3
760,100,760,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
760,100,760,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
760,100,760,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
760,100,760,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
770,100,770,1948,0,5,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,4,7761,2,3
770,100,770,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
770,100,770,1950,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,7761,2,3
770,100,770,1951,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,7761,2,3
770,100,770,1952,0,1,1,8,2,0,1,0,0,0,0,0,0,0,8,0,3,47,7761,2,3
770,100,770,1953,0,19,0,16,3,0,1,0,1,0,1,0,0,0,26,0,2,24,7761,2,3
770,100,770,1954,0,2,0,9,3,0,10,0,5,0,1,0,0,0,34,0,6,424,7761,2,3
770,100,770,1955,0,6,2,0,0,0,0,0,4,1,2,0,0,1,18,0,4,0,7761,2,3
770,100,770,1956,0,1,0,5,0,0,0,1,4,0,2,0,0,0,4,0,3,3,7761,2,3
770,100,770,1957,0,0,0,1,1,0,0,1,3,2,2,0,0,0,4,0,1,0,7761,2,3
770,100,770,1958,0,2,0,4,2,1,0,1,10,0,2,0,1,0,36,0,9,14,7761,2,3
770,100,770,1959,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0,11,0,7761,2,3
770,100,770,1960,0,0,0,0,0,0,0,1,3,0,0,0,0,1,13,0,4,0,7761,2,3
770,100,770,1961,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,50,7761,2,3
770,100,770,1962,0,26,0,28,1,0,4,2,6,0,0,0,0,1,20,0,10,2,7761,2,3
770,100,770,1963,0,4,0,4,6,1,1,0,3,0,0,0,0,0,12,0,2,842,7761,2,3
770,100,770,1964,0,24,0,37,21,0,1,0,1,0,0,0,0,2,24,0,3,906,7761,2,3
770,100,770,1965,0,0,0,15,25,1,0,1,1,0,0,0,0,0,7,0,4,531,7761,2,3
770,100,770,1966,0,16,2,9,0,0,7,0,5,0,0,0,0,0,13,0,4,13,7761,2,3
770,100,770,1967,0,2,0,2,1,0,1,0,1,0,0,0,0,0,13,0,7,8,7761,2,3
770,100,770,1968,0,23,0,18,5,0,1,0,2,0,0,1,0,0,22,0,2,43,7761,2,3
770,100,770,1969,0,8,0,35,13,0,8,0,8,0,0,0,2,0,24,0,5,282,7761,2,3
770,100,770,1970,0,4,0,7,1,0,0,0,1,0,0,0,0,1,9,0,3,32,7761,2,3
770,100,770,1971,0,34,7,26,424,15,12,0,4,1,2,2,0,0,115,97,14,307013,7761,2,3
770,100,770,1972,0,5,1,18,2,2,4,1,5,0,0,0,0,0,21,0,5,84,7761,2,3
770,100,770,1973,0,4,0,6,7,1,0,2,1,0,0,0,0,0,20,0,2,155,7761,2,3
770,100,770,1974,0,1,0,7,7,2,0,0,3,0,0,0,0,0,11,0,2,502,7761,2,3
770,100,770,1975,0,1,0,1,2,1,0,0,1,0,0,0,0,0,7,0,1,11,7761,2,3
770,100,770,1976,0,2,0,0,3,1,0,0,1,0,0,0,0,0,6,0,1,302,7761,2,3
770,100,770,1977,0,17,2,26,10,1,5,1,2,0,1,0,1,1,60,0,23,153,7761,2,3
770,100,770,1978,0,13,0,7,4,0,6,0,3,0,1,0,0,0,16,0,6,0,7761,2,3
770,100,770,1979,0,2,0,13,1,0,1,0,1,0,0,0,0,0,17,6,2,0,7761,2,3
770,100,770,1980,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,1,0,7761,2,3
770,100,770,1981,0,4,0,2,5,0,2,0,1,0,0,0,0,0,12,0,3,0,7761,2,3
770,100,770,1982,0,4,0,3,4,0,3,0,2,0,0,0,0,0,17,0,4,0,7761,2,3
771,100,771,1971,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7761,2,3
771,100,771,1972,0,3,0,4,4,0,0,0,2,0,2,0,0,0,17,0,2,1190,7761,2,3
771,100,771,1973,0,3,0,4,5,0,1,2,3,0,1,0,0,1,2,0,4,135,7761,2,3
771,100,771,1974,0,1,0,3,2,1,0,0,3,0,0,0,0,0,7,0,0,14,7761,2,3
771,100,771,1975,0,0,0,0,6,2,0,0,2,0,2,0,2,0,7,0,2,51,7761,2,3
771,100,771,1976,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8,1,2,0,7761,2,3
771,100,771,1977,0,0,0,0,1,0,0,0,1,1,1,0,0,1,5,167,2,100,7761,2,3
771,100,771,1978,0,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,0,7761,2,3
771,100,771,1979,0,0,0,0,1,0,0,2,3,0,0,0,0,1,1,0,4,0,7761,2,3
771,100,771,1980,0,4,0,2,8,0,1,0,2,0,0,0,0,0,0,5,3,0,7761,2,3
771,100,771,1981,0,0,0,0,0,1,0,0,0,0,2,1,0,1,2,12,0,0,7761,2,3
771,100,771,1982,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,0,7761,2,3
775,100,775,1948,0,0,0,0,106,6,1,0,4,0,2,1,0,0,16,6,2,257,7761,2,3
775,100,775,1949,0,1,0,0,160,1,2,0,3,0,1,0,0,0,5,23,0,1371,7761,2,3
775,100,775,1950,0,0,0,0,198,1,3,0,2,0,0,0,0,0,10,0,1,472,7761,2,3
775,100,775,1951,0,0,0,1,413,0,3,1,1,0,0,0,0,1,5,0,2,199,7761,2,3
775,100,775,1952,0,0,0,0,64,0,0,0,1,0,1,0,0,0,5,13,0,301,7761,2,3
775,100,775,1953,0,1,0,0,59,0,0,0,3,0,0,0,0,0,4,0,0,536,7761,2,3
775,100,775,1954,0,0,0,0,16,0,1,0,0,0,0,0,0,0,2,0,0,140,7761,2,3
775,100,775,1955,0,0,0,0,23,1,1,0,2,0,0,0,0,0,10,0,0,217,7761,2,3
775,100,775,1956,0,0,0,0,17,0,0,0,0,0,1,0,0,1,4,0,1,87,7761,2,3
775,100,775,1957,0,0,0,0,11,0,0,1,1,0,2,0,0,0,2,0,1,61,7761,2,3
775,100,775,1958,0,0,1,3,9,0,0,1,4,0,2,0,1,0,5,0,1,0,7761,2,3
775,100,775,1959,0,0,0,0,4,0,0,1,1,0,0,0,0,0,8,0,1,16,7761,2,3
775,100,775,1960,0,0,0,0,9,0,0,0,2,0,1,0,0,1,2,0,0,24,7761,2,3
775,100,775,1961,0,1,2,5,11,0,0,0,1,0,0,0,0,0,5,0,3,33,7761,2,3
775,100,775,1962,0,0,0,5,8,0,0,0,0,0,0,0,1,0,9,0,2,47,7761,2,3
775,100,775,1963,0,0,0,0,7,0,0,0,1,0,0,0,0,0,9,0,2,49,7761,2,3
775,100,775,1964,0,0,0,2,37,0,0,0,3,0,0,0,0,0,13,0,1,237,7761,2,3
775,100,775,1965,0,10,0,0,12,0,0,0,1,0,0,0,0,0,18,0,4,57,7761,2,3
775,100,775,1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,5,9,7761,2,3
775,100,775,1967,0,0,3,34,4,0,0,0,0,0,0,0,0,0,13,0,4,67,7761,2,3
775,100,775,1968,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,0,3,2,7761,2,3
775,100,775,1969,0,1,0,0,7,0,0,0,1,0,0,0,0,0,3,0,0,178,7761,2,3
775,100,775,1970,0,0,0,0,10,0,0,0,2,0,0,0,0,0,2,0,0,212,7761,2,3
775,100,775,1971,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,8,7761,2,3
775,100,775,1972,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,8,7761,2,3
775,100,775,1973,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
775,100,775,1974,0,1,0,2,2,0,1,1,0,0,0,0,0,0,3,0,0,121,7761,2,3
775,100,775,1975,0,3,0,0,47,0,2,0,0,0,0,0,0,0,4,0,0,466,7761,2,3
775,100,775,1976,0,1,0,0,8,0,0,0,2,0,0,1,0,0,4,0,3,191,7761,2,3
775,100,775,1977,0,0,0,0,14,0,0,0,2,0,0,0,0,0,4,0,0,232,7761,2,3
775,100,775,1978,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,7761,2,3
775,100,775,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
775,100,775,1980,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,7761,2,3
775,100,775,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
775,100,775,1982,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
780,100,780,1948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
780,100,780,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
780,100,780,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
780,100,780,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
780,100,780,1952,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,7761,2,3
780,100,780,1953,0,0,0,5,6,0,8,2,1,0,1,0,0,0,16,0,0,12,7761,2,3
780,100,780,1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7761,2,3
780,100,780,1955,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,1,0,7761,2,3
780,100,780,1956,0,0,0,10,0,0,0,0,3,0,1,0,0,1,1,0,2,10,7761,2,3
780,100,780,1957,0,0,0,6,5,0,5,2,0,0,0,0,0,0,0,0,0,2,7761,2,3
780,100,780,1958,0,1,0,27,16,0,8,1,1,0,0,0,0,0,23,0,13,313,7761,2,3
780,100,780,1959,0,0,0,0,0,1,1,3,6,0,2,0,0,0,16,0,5,0,7761,2,3
780,100,780,1960,0,0,0,0,0,0,0,1,2,0,2,0,0,2,2,0,1,0,7761,2,3
780,100,780,1961,0,20,0,2,0,0,3,1,0,0,0,0,0,0,23,0,10,1,7761,2,3
780,100,780,1962,0,0,0,1,0,0,0,0,4,0,0,1,0,0,11,0,5,0,7761,2,3
780,100,780,1963,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,7761,2,3
780,100,780,1964,0,0,0,0,0,0,5,0,2,1,1,0,0,0,4,0,0,0,7761,2,3
780,100,780,1965,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,1,0,7761,2,3
780,100,780,1966,0,0,0,6,0,0,1,2,1,0,0,0,0,0,17,0,5,1,7761,2,3
780,100,780,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7761,2,3
780,100,780,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,7761,2,3
780,100,780,1969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,7761,2,3
780,100,780,1970,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,7761,2,3
780,100,780,1971,0,1,0,1,26,0,0,0,0,0,0,0,0,0,26,1,3,5096,7761,2,3
780,100,780,1972,0,3,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,7761,2,3
780,100,780,1973,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
780,100,780,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7761,2,3
780,100,780,1975,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,7761,2,3
780,100,780,1976,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,7761,2,3
780,100,780,1977,0,0,0,6,0,0,1,0,3,0,1,0,0,1,11,0,4,145,7761,2,3
780,100,780,1978,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,7761,2,3
780,100,780,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
780,100,780,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,7761,2,3
780,100,780,1981,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,1,0,7761,2,3
780,100,780,1982,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,0,2,0,7761,2,3
781,100,781,1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
781,100,781,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
781,100,781,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1975,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,7761,2,3
781,100,781,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1978,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,7761,2,3
781,100,781,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
781,100,781,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
781,100,781,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
790,100,790,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
790,100,790,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
790,100,790,1950,0,1,0,1,37,0,0,0,0,0,0,0,1,0,2,0,0,0,7761,2,3
790,100,790,1951,0,1,0,0,6,0,0,0,4,0,2,0,0,0,1,0,2,2,7761,2,3
790,100,790,1952,0,0,0,0,10,0,0,0,2,0,1,1,0,0,6,0,0,1,7761,2,3
790,100,790,1953,0,0,0,0,7,0,0,0,1,0,2,0,0,0,3,0,0,0,7761,2,3
790,100,790,1954,0,5,1,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
790,100,790,1955,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,7761,2,3
790,100,790,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,7761,2,3
790,100,790,1957,0,2,0,5,5,0,0,0,1,0,2,0,0,0,3,0,2,0,7761,2,3
790,100,790,1958,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7761,2,3
790,100,790,1959,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7761,2,3
790,100,790,1960,0,0,1,0,3,0,0,1,1,0,1,0,1,0,12,0,2,7,7761,2,3
790,100,790,1961,0,2,0,0,23,0,0,0,3,0,0,0,0,0,24,0,7,14,7761,2,3
790,100,790,1962,0,5,2,0,87,0,0,0,2,0,0,0,0,0,18,0,5,53,7761,2,3
790,100,790,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,3,0,7761,2,3
790,100,790,1964,0,0,0,0,1,0,1,1,3,0,0,0,0,0,4,5,0,0,7761,2,3
790,100,790,1965,0,0,0,1,0,0,3,0,2,0,1,0,0,0,4,0,1,0,7761,2,3
790,100,790,1966,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,7761,2,3
790,100,790,1967,0,2,0,1,0,0,0,2,2,0,0,0,0,0,3,0,2,0,7761,2,3
790,100,790,1968,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,7761,2,3
790,100,790,1969,0,1,0,3,0,0,0,0,2,0,1,0,0,0,4,0,1,17,7761,2,3
790,100,790,1970,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
790,100,790,1971,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,19,7761,2,3
790,100,790,1972,0,0,0,3,0,0,1,0,1,0,0,0,0,0,2,0,1,0,7761,2,3
790,100,790,1973,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,7761,2,3
790,100,790,1974,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,16,7761,2,3
790,100,790,1975,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,3,0,7761,2,3
790,100,790,1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7761,2,3
790,100,790,1977,0,1,0,1,1,0,0,0,1,0,1,0,0,1,3,0,2,4,7761,2,3
790,100,790,1978,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7761,2,3
790,100,790,1979,0,7,0,10,5,0,1,1,0,0,1,0,0,0,5,2,6,0,7761,2,3
790,100,790,1980,0,0,0,3,5,0,0,0,1,0,0,0,0,1,2,0,2,0,7761,2,3
790,100,790,1981,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,7761,2,3
790,100,790,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
800,100,800,1948,0,0,0,0,1,4,0,0,1,0,2,1,0,1,8,0,1,0,7761,2,3
800,100,800,1949,0,0,0,5,1,0,0,1,0,0,0,0,0,0,5,0,1,55,7761,2,3
800,100,800,1950,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,7761,2,3
800,100,800,1951,0,0,0,1,20,0,0,2,1,0,0,1,1,0,6,0,1,80,7761,2,3
800,100,800,1952,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,1,7761,2,3
800,100,800,1953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,4,7761,2,3
800,100,800,1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7761,2,3
800,100,800,1955,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,2,0,7761,2,3
800,100,800,1956,0,0,0,1,0,0,1,0,1,0,0,0,0,0,17,0,1,0,7761,2,3
800,100,800,1957,0,1,0,0,1,0,0,3,5,0,2,0,1,2,7,0,1,0,7761,2,3
800,100,800,1958,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,0,1,0,7761,2,3
800,100,800,1959,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,7761,2,3
800,100,800,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
800,100,800,1961,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,2,1,0,7761,2,3
800,100,800,1962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,7761,2,3
800,100,800,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7761,2,3
800,100,800,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,7,0,7761,2,3
800,100,800,1965,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,36,7761,2,3
800,100,800,1966,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,35,7761,2,3
800,100,800,1967,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,1,23,7761,2,3
800,100,800,1968,0,1,0,0,9,0,0,0,0,0,1,0,0,0,3,0,0,365,7761,2,3
800,100,800,1969,0,1,0,0,11,0,0,0,0,0,0,0,0,1,5,0,0,10,7761,2,3
800,100,800,1970,0,1,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,11,7761,2,3
800,100,800,1971,0,0,0,0,3,0,0,1,1,0,0,0,1,0,4,0,0,0,7761,2,3
800,100,800,1972,0,1,1,0,16,0,0,1,0,0,0,0,0,0,4,0,1,69,7761,2,3
800,100,800,1973,0,3,0,2,1,0,0,0,1,0,0,0,1,0,4,0,1,330,7761,2,3
800,100,800,1974,0,5,0,4,2,0,0,0,1,0,0,0,0,0,5,0,0,26,7761,2,3
800,100,800,1975,0,8,2,3,21,0,10,0,0,1,2,0,0,1,5,0,2,243,7761,2,3
800,100,800,1976,0,4,0,4,31,1,0,0,3,0,2,0,1,1,16,0,6,200,7761,2,3
800,100,800,1977,0,2,0,1,10,0,0,0,0,0,0,1,1,0,6,4,2,81,7761,2,3
800,100,800,1978,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
800,100,800,1979,0,2,0,0,7,2,0,1,0,0,0,0,0,1,1,0,4,0,7761,2,3
800,100,800,1980,0,3,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,7761,2,3
