"","YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","Amnesty","State","HRW","hathaway","ITT","genocide","rummel","massive_repression","executions","negative_sanctions","mass_killing","killing_low","killing_best","killing_high","killing_present","COW_YEAR","id","theta_mean","theta_sd"
"9052",1990,NA,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"680-1990",8510,-1.03106379447519,0.384561454491271
"9053",1961,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1961",8511,0.421484356342761,0.588353642334051
"9054",1962,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1962",8512,0.480084411504466,0.596832075671506
"9055",1963,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1963",8513,0.494686930772885,0.578004475723862
"9056",1964,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1964",8514,0.485458518088648,0.57081676661653
"9057",1965,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1965",8515,0.443784493357834,0.557540841624916
"9058",1966,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1966",8516,0.407600851115391,0.554415779952316
"9059",1967,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1967",8517,0.390598741580217,0.541725733241025
"9060",1968,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1968",8518,0.392743001301115,0.526926468697797
"9061",1969,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1969",8519,0.406627280014912,0.50754037645315
"9062",1970,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1970",8520,0.428861910120102,0.498895544801339
"9063",1971,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1971",8521,0.466492380966381,0.484999840710209
"9064",1972,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1972",8522,0.520308730246436,0.468840761795134
"9065",1973,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1973",8523,0.582332066836168,0.453312959946207
"9066",1974,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1974",8524,0.661805956423688,0.44062931300379
"9067",1975,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1975",8525,0.739523028405594,0.408101643277212
"9068",1976,NA,690,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1976",8526,0.77841961871258,0.364492407379539
"9069",1977,NA,690,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1977",8527,0.754972852093068,0.356237071007913
"9070",1978,NA,690,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1978",8528,0.725739007620481,0.352578232478311
"9071",1979,NA,690,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1979",8529,0.700204175594634,0.339518157432021
"9072",1980,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1980",8530,0.591578522408268,0.344870271703233
"9073",1981,380,690,2,1,2,1,NA,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"690-1981",8531,0.457900301315895,0.292474251300817
"9074",1982,380,690,2,2,2,2,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"690-1982",8532,0.44146876434413,0.291826464983072
"9075",1983,380,690,2,1,2,1,3,1,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"690-1983",8533,0.0529317681161889,0.26517012389516
"9076",1984,380,690,2,1,2,0,2,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"690-1984",8534,-0.169025845406978,0.258641905515087
"9077",1985,380,690,2,1,2,0,3,2,NA,2,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"690-1985",8535,-0.278627068886029,0.223350938880776
"9078",1986,380,690,2,2,1,1,2,2,NA,3,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"690-1986",8536,-0.238038736239096,0.21462047686065
"9079",1987,380,690,2,1,2,0,2,2,NA,3,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"690-1987",8537,-0.223210199915511,0.219586759085064
"9080",1988,380,690,2,2,1,1,1,2,NA,3,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,"690-1988",8538,-0.164073420616193,0.241106170311408
"9081",1989,380,690,2,2,1,1,2,2,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1989",8539,-0.26170264563296,0.300699566000566
"9082",1990,NA,690,NA,NA,NA,NA,5,5,NA,4,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1990",8540,-1.8118085783285,0.323046885872304
"9083",1991,380,690,0,2,0,0,4,5,NA,4,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1991",8541,-1.73280305538041,0.298930831245146
"9084",1992,380,690,2,2,0,1,3,NA,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1992",8542,-0.785161362760366,0.303018973271547
"9085",1993,380,690,2,1,0,1,3,3,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1993",8543,-0.607649039850244,0.241934656533545
"9086",1994,380,690,2,2,0,2,3,2,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1994",8544,-0.308474912954702,0.223348194990107
"9087",1995,380,690,2,2,0,1,3,2,NA,2,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1995",8545,-0.195951811893945,0.218575562567653
"9088",1996,380,690,0,2,0,0,2,2,NA,2,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1996",8546,-0.0741335763627506,0.230276471258854
"9089",1997,380,690,2,2,0,1,2,2,NA,2,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1997",8547,0.231840081542599,0.262099876378446
"9090",1998,380,690,2,2,0,1,2,2,NA,2,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1998",8548,0.481305524035946,0.274266806881975
"9091",1999,380,690,2,2,0,1,2,1,NA,2,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-1999",8549,0.84877277511196,0.264279414231809
"9092",2000,380,690,2,2,0,1,2,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2000",8550,0.940856777215173,0.239815112793122
"9093",2001,380,690,2,2,1,1,2,1,NA,NA,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2001",8551,0.958731875279586,0.233580028491491
"9094",2002,380,690,2,2,1,1,2,2,NA,NA,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2002",8552,0.892818237091747,0.243951500920176
"9095",2003,380,690,2,2,1,1,2,2,NA,NA,6,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2003",8553,0.893961641212103,0.233324629533946
"9096",2004,380,690,2,2,1,1,2,2,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2004",8554,0.920360662589819,0.235550880673824
"9097",2005,380,690,2,1,1,1,2,2,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2005",8555,0.922778583278368,0.231834608688801
"9098",2006,380,690,2,2,2,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2006",8556,1.00436924452382,0.222805303997541
"9099",2007,380,690,2,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2007",8557,1.0294881376057,0.224635954210285
"9100",2008,380,690,2,2,1,1,1,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2008",8558,1.04436761105577,0.233365499050765
"9101",2009,380,690,2,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2009",8559,0.952359674856449,0.229890857098034
"9102",2010,380,690,2,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2010",8560,0.878252384258689,0.228367651283543
"9103",2011,380,690,2,1,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2011",8561,0.803365243069673,0.221477373951005
"9104",2012,NA,690,NA,NA,NA,NA,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2012",8562,0.776970930496982,0.224725178283528
"9105",2013,NA,690,NA,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2013",8563,0.747728388825774,0.229588280012995
"9106",2014,NA,690,NA,NA,NA,NA,2,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2014",8564,0.711452424457721,0.232973690322636
"9107",2015,NA,690,NA,NA,NA,NA,3,3,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2015",8565,0.551254003876607,0.235910694518907
"9108",2016,NA,690,NA,NA,NA,NA,2,3,1,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2016",8566,0.642431046991177,0.242843201241014
"9109",2017,NA,690,NA,NA,NA,NA,2,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"690-2017",8567,0.694287592063524,0.261420012173256
"9110",1971,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1971",8568,-0.00563359444365767,0.498876199568822
"9111",1972,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1972",8569,-0.0270837464611825,0.482072591945111
"9112",1973,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1973",8570,-0.0951198521173887,0.465779147405951
"9113",1974,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1974",8571,-0.200772842144666,0.431235469321614
"9114",1975,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"692-1975",8572,-0.375760873935722,0.358142955143303
"9115",1976,NA,692,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1976",8573,-0.513547558651919,0.266842367249792
"9116",1977,NA,692,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1977",8574,-0.576951944656885,0.239851150716478
"9117",1978,NA,692,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1978",8575,-0.619649663730508,0.232712696065882
"9118",1979,NA,692,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1979",8576,-0.653438743606268,0.227696668188486
"9119",1980,NA,692,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1980",8577,-0.695576559507737,0.219738427640093
"9120",1981,137,692,2,1,1,1,3,2,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"692-1981",8578,-0.784844589829738,0.209090349354068
"9121",1982,137,692,1,2,1,1,3,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"692-1982",8579,-0.896055246625454,0.197240596591973
"9122",1983,137,692,2,2,1,0,3,3,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"692-1983",8580,-0.912916937784455,0.193966997078852
"9123",1984,137,692,1,2,0,1,3,3,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"692-1984",8581,-0.880259306022304,0.194772183993611
"9124",1985,137,692,2,2,0,1,3,2,NA,2,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"692-1985",8582,-0.714488239360689,0.206722270559282
"9125",1986,137,692,2,2,0,2,3,2,NA,3,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"692-1986",8583,-0.689109805888304,0.19461482346886
"9126",1987,137,692,2,2,0,1,3,3,NA,3,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"692-1987",8584,-0.771749038941337,0.19323295013453
"9127",1988,137,692,2,2,1,1,3,3,NA,3,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,"692-1988",8585,-0.797630376054843,0.193452536471798
"9128",1989,137,692,2,2,1,0,3,3,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1989",8586,-0.798359514016102,0.198497958079484
"9129",1990,137,692,2,2,0,1,3,3,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1990",8587,-0.648473592085257,0.210098399290048
"9130",1991,137,692,2,2,0,2,3,2,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1991",8588,-0.384995256437374,0.220897146441558
"9131",1992,137,692,2,2,0,2,2,2,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1992",8589,-0.230259417082409,0.21253737034274
"9132",1993,137,692,2,2,0,1,2,2,NA,5,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1993",8590,-0.249250966070341,0.212098635462515
"9133",1994,137,692,2,2,1,1,3,2,NA,4,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1994",8591,-0.365951030423893,0.214440893094933
"9134",1995,137,692,2,1,1,0,4,3,NA,3,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1995",8592,-0.659676580979052,0.225420804990293
"9135",1996,137,692,2,1,0,0,4,2,NA,4,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1996",8593,-0.665605823714853,0.218314850796549
"9136",1997,137,692,2,2,0,1,2,3,NA,4,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1997",8594,-0.523067234364872,0.215025944341356
"9137",1998,137,692,2,1,0,0,2,3,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1998",8595,-0.440824688068967,0.212438408135062
"9138",1999,137,692,2,2,0,1,2,3,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-1999",8596,-0.267936975378594,0.224592819277297
"9139",2000,137,692,2,1,0,0,2,3,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2000",8597,-0.214250692739126,0.25324237117244
"9140",2001,137,692,2,2,1,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2001",8598,1.4610894817454,0.324158947107434
"9141",2002,137,692,2,2,2,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2002",8599,1.51540472435843,0.288501961291234
"9142",2003,137,692,2,2,2,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2003",8600,1.71363667452392,0.254900097961574
"9143",2004,137,692,2,2,1,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2004",8601,1.71085485616157,0.25740999107692
"9144",2005,137,692,2,2,1,1,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2005",8602,1.56541972157119,0.245575197333303
"9145",2006,137,692,2,2,1,1,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2006",8603,1.43237024719215,0.24484625567562
"9146",2007,137,692,2,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2007",8604,1.25446428165715,0.245455761469751
"9147",2008,137,692,2,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2008",8605,1.16124053002374,0.258961979343346
"9148",2009,137,692,2,2,2,1,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2009",8606,1.12925278494374,0.299520550798804
"9149",2010,137,692,2,2,1,0,2,3,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2010",8607,0.12636197277044,0.400458099647998
"9150",2011,137,692,0,0,0,0,3,3,NA,NA,NA,0,NA,NA,NA,NA,0,26,26,30,1,"692-2011",8608,-0.610574549852496,0.286626691891086
"9151",2012,NA,692,NA,NA,NA,NA,3,3,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2012",8609,-0.530320418876914,0.25903013820831
"9152",2013,NA,692,NA,NA,NA,NA,NA,3,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2013",8610,-0.464575587636913,0.24361187024792
"9153",2014,NA,692,NA,NA,NA,NA,3,3,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2014",8611,-0.406627822837951,0.242627037728017
"9154",2015,NA,692,NA,NA,NA,NA,4,2,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2015",8612,-0.360353751634573,0.236262535277761
"9155",2016,NA,692,NA,NA,NA,NA,3,3,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2016",8613,-0.36593562152564,0.238025804918412
"9156",2017,NA,692,NA,NA,NA,NA,3,3,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"692-2017",8614,-0.37373598729279,0.267047899444892
"9157",1971,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1971",8615,1.03778177446991,0.594758414230921
"9158",1972,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"694-1972",8616,1.08047712263624,0.587276503234163
"9159",1973,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1973",8617,1.13074260279066,0.578779352754199
"9160",1974,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1974",8618,1.17308860454086,0.563008853153182
"9161",1975,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1975",8619,1.19135663717917,0.550299539725967
"9162",1976,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1976",8620,1.20278382566358,0.545669576030421
"9163",1977,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1977",8621,1.17627304940391,0.531676796159837
"9164",1978,NA,694,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1978",8622,1.13343550496414,0.502412796223681
"9165",1979,NA,694,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1979",8623,1.04325618955877,0.46343041125185
"9166",1980,NA,694,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1980",8624,0.911198755893589,0.454984030505415
"9167",1981,NA,694,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1981",8625,0.727216517287475,0.438492996059714
"9168",1982,NA,694,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"694-1982",8626,0.342714021422084,0.290264963838415
"9169",1983,NA,694,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"694-1983",8627,0.218924878346221,0.264101920182986
"9170",1984,NA,694,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"694-1984",8628,0.21316098389544,0.258145948217728
"9171",1985,NA,694,NA,NA,NA,NA,NA,2,NA,2,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"694-1985",8629,0.279136855311989,0.260155805372312
"9172",1986,NA,694,NA,NA,NA,NA,NA,2,NA,2,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"694-1986",8630,0.420245782115145,0.274641841394197
"9173",1987,NA,694,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,"694-1987",8631,0.752085724325289,0.287373736425933
"9174",1988,NA,694,NA,NA,NA,NA,NA,1,NA,3,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,"694-1988",8632,0.828944407458983,0.284264428671616
"9175",1989,NA,694,NA,NA,NA,NA,NA,1,NA,2,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1989",8633,0.940915156445671,0.282733293114347
"9176",1990,NA,694,NA,NA,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1990",8634,1.01161202005563,0.30512872665048
"9177",1991,NA,694,NA,NA,NA,NA,NA,2,NA,2,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1991",8635,0.986173688702358,0.298034160286321
"9178",1992,NA,694,NA,NA,NA,NA,1,1,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1992",8636,1.28633852813293,0.302987131361498
"9179",1993,NA,694,NA,NA,NA,NA,1,1,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1993",8637,1.40961102777302,0.298351065705191
"9180",1994,NA,694,NA,NA,NA,NA,2,1,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1994",8638,1.43831562586376,0.273721344760202
"9181",1995,NA,694,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1995",8639,1.51565165148907,0.290214381162554
"9182",1996,NA,694,NA,NA,NA,NA,2,1,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1996",8640,1.49445949935051,0.288670717669985
"9183",1997,NA,694,NA,NA,NA,NA,2,1,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1997",8641,1.52287663789749,0.271975131745386
"9184",1998,NA,694,NA,NA,NA,NA,2,1,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1998",8642,1.5631077250825,0.266574993297952
"9185",1999,NA,694,NA,NA,NA,NA,2,1,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-1999",8643,1.5734226326196,0.260041334722991
"9186",2000,NA,694,NA,NA,NA,NA,1,2,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2000",8644,1.56385785160944,0.271002969418358
"9187",2001,524,694,2,2,2,1,2,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2001",8645,1.67922856577035,0.262685105406247
"9188",2002,NA,694,NA,NA,NA,NA,2,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2002",8646,1.88231913318774,0.277351928579922
"9189",2003,524,694,2,2,2,2,1,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2003",8647,2.04242482955479,0.287404033118621
"9190",2004,524,694,2,2,2,2,NA,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2004",8648,2.01655498560614,0.296453092190177
"9191",2005,524,694,2,2,1,2,2,1,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2005",8649,1.84341004549424,0.270120848204603
"9192",2006,524,694,2,2,1,1,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2006",8650,1.67583761784683,0.255329256511584
"9193",2007,524,694,2,2,1,0,2,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2007",8651,1.58139832029182,0.255106181802484
"9194",2008,524,694,2,2,2,2,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2008",8652,1.7736854607151,0.260105569735287
"9195",2009,524,694,2,2,2,2,2,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2009",8653,1.85725259765983,0.2581108815324
"9196",2010,524,694,2,2,2,2,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2010",8654,1.9206072095786,0.265530079224397
"9197",2011,524,694,1,2,1,2,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2011",8655,1.83364751557883,0.265687296320738
"9198",2012,NA,694,NA,NA,NA,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2012",8656,1.72165391525506,0.282966833402895
"9199",2013,NA,694,NA,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2013",8657,1.38099450700274,0.266362554667883
"9200",2014,NA,694,NA,NA,NA,NA,1,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2014",8658,1.37221007469698,0.24252144685931
"9201",2015,NA,694,NA,NA,NA,NA,2,2,1,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2015",8659,1.33455687711718,0.23184989592317
"9202",2016,NA,694,NA,NA,NA,NA,2,2,2,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2016",8660,1.35028312999076,0.25451542501479
"9203",2017,NA,694,NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,"694-2017",8661,1.67142266526636,0.37857491298453
"9204",1971,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1971",8662,1.45400354395003,0.630901997785315
"9205",1972,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"696-1972",8663,1.53749995617275,0.615302175656851
"9206",1973,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1973",8664,1.63039393203434,0.603962634583765
"9207",1974,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1974",8665,1.727019515794,0.591863872873863
"9208",1975,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1975",8666,1.79623119567026,0.581968140411858
"9209",1976,NA,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1976",8667,1.84127241783528,0.559891120294764
"9210",1977,NA,696,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"696-1977",8668,1.87649916581649,0.551384569843641
"9211",1978,NA,696,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,"696-1978",8669,1.93287158843668,0.550903760086533
"9212",1979,NA,696,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1979",8670,2.00880915496709,0.541603843609116
"9213",1980,NA,696,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,"696-1980",8671,2.06145097140752,0.527500565373903
