"CTRY","YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","additive","latentmean","latentsd"
"Luxembourg",2001,410,212,2,2,2,2,8,2.43098760324832,0.53200441553765
"Luxembourg",2002,410,212,2,2,2,2,8,2.45708611706652,0.546179525701522
"Luxembourg",2003,410,212,2,2,2,2,8,2.47892737754125,0.558177928206763
"Luxembourg",2004,410,212,2,2,2,2,8,2.50202170596061,0.571627578717014
"Luxembourg",2005,410,212,2,2,2,2,8,2.52358959777742,0.587441922526429
"Luxembourg",2006,410,212,2,2,2,2,8,2.5432836913994,0.604735977118034
"Luxembourg",2007,410,212,2,2,2,2,8,2.55753592153108,0.621871397479494
"Luxembourg",2008,410,212,2,2,2,2,8,2.5679871406969,0.638994402525818
"Luxembourg",2009,410,212,2,2,2,2,8,2.57189881420144,0.660206045131632
"Luxembourg",2010,410,212,2,2,2,2,8,2.57598784513601,0.682644852170248
"Macedonia",1993,413,343,2,2,2,1,7,0.39022329415306,0.276648335978054
"Macedonia",1994,413,343,2,2,2,1,7,0.376773657270893,0.25149766862176
"Macedonia",1995,413,343,2,2,2,1,7,0.336088286102724,0.233244181384039
"Macedonia",1996,413,343,2,2,1,1,6,0.260871791904904,0.222457413890366
"Macedonia",1997,413,343,2,2,1,1,6,0.209444815743399,0.219468690365558
"Macedonia",1998,413,343,2,2,2,1,7,0.179727134653808,0.216885575436021
"Macedonia",1999,413,343,2,2,1,1,6,0.0887526569110397,0.212238938941313
"Macedonia",2000,413,343,2,2,2,1,7,-0.0114018339463724,0.209385889232648
"Macedonia",2001,413,343,1,1,2,0,4,-0.208979734435122,0.207907494399209
"Macedonia",2002,413,343,2,1,2,0,5,-0.215056848771914,0.207834550716977
"Macedonia",2003,413,343,2,1,2,1,6,-0.154576490474108,0.205399021831505
"Macedonia",2004,413,343,2,2,1,1,6,-0.0994699758571953,0.20667367414877
"Macedonia",2005,413,343,2,2,1,0,5,-0.0953460625971566,0.209326827111349
"Macedonia",2006,413,343,2,2,1,0,5,-0.0438176741583408,0.213686960227295
"Macedonia",2007,413,343,2,2,2,0,6,0.0591491689930424,0.221461067225546
"Macedonia",2008,413,343,2,2,2,1,7,0.165215588442585,0.229353451228318
"Macedonia",2009,413,343,2,2,2,1,7,0.208041851166252,0.243815577520455
"Macedonia",2010,413,343,2,2,1,1,6,0.19680054674142,0.271264290481089
"Madagascar",1981,416,580,2,1,0,0,3,-0.458949425392036,0.238409137209888
"Madagascar",1982,416,580,2,2,1,1,6,-0.355366407632481,0.211909666863501
"Madagascar",1983,416,580,2,2,1,1,6,-0.367228284615545,0.202797662840223
"Madagascar",1984,416,580,2,1,0,0,3,-0.501471329575675,0.200569737082807
"Madagascar",1985,416,580,2,1,1,1,5,-0.520686425894911,0.195237632338119
"Madagascar",1986,416,580,2,1,1,1,5,-0.59001052144786,0.195031615092794
"Madagascar",1987,416,580,2,0,0,0,2,-0.727137616271811,0.203597222712475
"Madagascar",1988,416,580,2,0,1,1,4,-0.714941079365753,0.201135803680722
"Madagascar",1989,416,580,2,1,1,0,4,-0.714057746008972,0.198858422718628
"Madagascar",1990,416,580,2,1,1,0,4,-0.728674130126543,0.198707451122978
"Madagascar",1991,416,580,0,0,1,1,2,-0.765700905732529,0.204140987148905
"Madagascar",1992,416,580,2,1,2,1,6,-0.674776842775465,0.200237013610879
"Madagascar",1993,416,580,1,0,1,0,2,-0.730342209674572,0.201612628711056
"Madagascar",1994,416,580,1,1,1,1,4,-0.591091752682508,0.194896486826475
"Madagascar",1995,416,580,1,1,1,1,4,-0.405599297024064,0.198077744317068
"Madagascar",1996,416,580,2,2,2,1,7,-0.118130897742944,0.204352364000798
"Madagascar",1997,416,580,2,2,2,1,7,0.0475037464733451,0.211235998191451
"Madagascar",1998,416,580,2,2,2,1,7,0.13027380223619,0.215712639722098
"Madagascar",1999,416,580,2,2,2,1,7,0.144567919173714,0.215545727751112
"Madagascar",2000,416,580,2,2,2,1,7,0.0895604972355333,0.214716198862635
"Madagascar",2001,416,580,2,2,2,1,7,-0.0420330344977875,0.213747800941807
"Madagascar",2002,416,580,1,0,0,1,2,-0.28043219793698,0.215351939412751
"Madagascar",2003,416,580,2,2,0,1,5,-0.257674377853391,0.207722956974779
"Madagascar",2004,416,580,2,2,1,1,6,-0.270730833439232,0.201150064361739
"Madagascar",2005,416,580,2,1,1,0,4,-0.381036900463011,0.199168544031264
"Madagascar",2006,416,580,2,1,1,1,5,-0.40239925693146,0.196843729754081
"Madagascar",2007,416,580,2,1,2,1,6,-0.433079777444993,0.200401475658381
"Madagascar",2008,416,580,2,1,1,1,5,-0.547491324991943,0.201233587844212
"Madagascar",2009,416,580,2,1,0,0,3,-0.72076011298083,0.214196461679759
