"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER","additive","latentmean","latentsd"
"Belize",1984,152,80,2,2,2,1,2,2,2,13,1.01507745273235,0.22200270489014
"Belize",1985,152,80,2,2,2,1,2,2,2,13,1.07949670478614,0.225662885247193
"Belize",1986,152,80,2,2,2,1,2,2,2,13,1.15479050951204,0.231193333698094
"Belize",1987,152,80,2,2,2,1,2,2,2,13,1.25014663370883,0.238831180758801
"Belize",1988,152,80,2,2,2,2,2,2,2,14,1.38021881754368,0.249625506150447
"Belize",1989,152,80,2,2,2,2,2,2,2,14,1.45846190944141,0.257242171752826
"Belize",1990,152,80,2,2,2,2,2,2,2,14,1.4955503266088,0.259596310598909
"Belize",1991,152,80,2,2,2,2,2,2,2,14,1.49110231084102,0.25893382424519
"Belize",1992,152,80,2,2,2,2,2,2,2,14,1.44482640915321,0.256325404053781
"Belize",1993,152,80,2,2,2,1,2,2,2,13,1.35897412457837,0.251122192572936
"Belize",1994,152,80,2,2,2,2,2,2,2,14,1.31477292503434,0.245621977456238
"Belize",1995,152,80,2,2,2,1,2,2,2,13,1.21656133192211,0.240434945678938
"Belize",1996,152,80,2,2,2,1,2,2,2,13,1.14406289828301,0.232122254284505
"Belize",1997,152,80,2,2,2,1,2,2,2,13,1.09318695391509,0.226558620939909
"Belize",1998,152,80,2,2,2,1,2,2,2,13,1.05326364546079,0.220166782602833
"Belize",1999,152,80,2,2,2,1,2,2,2,13,1.02102843037601,0.217848199916689
"Belize",2000,152,80,2,2,2,1,2,2,2,13,0.98697407378197,0.213458162174135
"Belize",2001,152,80,2,2,2,1,2,2,2,13,0.947859456218118,0.213088029507538
"Belize",2002,152,80,1,2,2,1,2,2,1,11,0.895194176314485,0.209699060669699
"Belize",2003,152,80,2,2,2,2,2,2,1,13,1.00707351858192,0.213459546010508
"Belize",2004,152,80,2,2,2,2,2,2,1,13,1.07970872382395,0.221310649721527
"Belize",2005,152,80,2,2,2,2,2,2,1,13,1.12481676899586,0.225372164478564
"Belize",2006,152,80,2,2,2,2,2,2,1,13,1.14888743679269,0.231373607951017
"Belize",2007,152,80,2,2,2,2,2,2,1,13,1.15424417435626,0.237620991509558
"Belize",2008,152,80,2,2,2,1,2,2,1,12,1.1459688815455,0.246556159194468
"Belize",2009,152,80,2,2,2,2,2,2,1,13,1.21634625579173,0.266678241476807
"Belize",2010,152,80,2,2,2,2,2,2,2,14,1.28019929827854,0.299184770114943
"Benin",1981,155,434,0,2,2,0,1,0,0,5,-0.551679764222741,0.205500976323199
"Benin",1982,155,434,0,2,2,0,1,1,0,6,-0.517044539100647,0.181355186494371
"Benin",1983,155,434,1,2,2,0,0,1,0,6,-0.462991255289007,0.174605581066855
"Benin",1984,155,434,1,2,2,0,1,1,0,7,-0.384978316655151,0.172378833979387
"Benin",1985,155,434,1,2,2,0,1,1,1,8,-0.347681834345601,0.171054799471613
"Benin",1986,155,434,0,2,2,0,1,1,0,6,-0.395273722235203,0.171706263916224
"Benin",1987,155,434,0,2,2,0,1,2,0,7,-0.367585788188828,0.175346177031479
"Benin",1988,155,434,0,2,2,0,0,2,0,6,-0.298669737644477,0.178656542070844
"Benin",1989,155,434,1,2,2,1,0,2,1,9,-0.0720448942595519,0.175554141553683
"Benin",1990,155,434,1,2,2,1,1,2,0,9,0.134903207954414,0.174849204838636
"Benin",1991,155,434,2,2,2,2,2,2,1,13,0.398162853758382,0.180439697816763
"Benin",1992,155,434,2,1,2,1,2,2,1,11,0.446007644955593,0.18189803328826
"Benin",1993,155,434,2,1,2,1,1,2,1,10,0.463175508730348,0.180923364707701
"Benin",1994,155,434,2,1,2,2,2,2,1,12,0.552710909391939,0.184027357253843
"Benin",1995,155,434,1,1,2,2,2,2,1,11,0.549914112566137,0.184287603992237
"Benin",1996,155,434,2,1,2,1,2,2,1,11,0.578833495350584,0.186203378733094
"Benin",1997,155,434,2,1,2,1,2,2,1,11,0.62212280887978,0.187254099026015
"Benin",1998,155,434,2,1,2,2,2,2,2,13,0.691005255587627,0.190784304512359
"Benin",1999,155,434,2,1,2,1,2,2,1,11,0.647874910998122,0.188925592766925
"Benin",2000,155,434,2,1,2,2,2,2,2,13,0.641045796575706,0.186791664329944
"Benin",2001,155,434,2,1,2,1,2,2,1,11,0.513095001744623,0.181228871522955
"Benin",2002,155,434,1,1,2,1,2,2,1,10,0.374941812949092,0.176703261534028
"Benin",2003,155,434,2,1,2,1,1,2,1,10,0.30024078055104,0.175367873758764
"Benin",2004,155,434,2,1,2,1,1,2,1,10,0.240678120899174,0.174879707763992
"Benin",2005,155,434,1,1,2,1,1,2,1,9,0.165091656274055,0.172272710841282
"Benin",2006,155,434,2,1,2,1,2,2,1,11,0.165499869389697,0.174586876709257
"Benin",2007,155,434,1,2,0,1,2,2,1,9,0.0212070284880508,0.176894319393214
"Benin",2008,155,434,1,2,0,0,1,1,1,6,-0.141152280661025,0.177999816667724
"Benin",2009,155,434,1,2,0,1,1,2,1,8,-0.152144603259075,0.185726633070751
"Benin",2010,155,434,1,2,0,1,1,2,1,8,-0.156319402036199,0.209375016019791
"Bhutan",1981,158,760,0,2,2,1,0,2,0,7,-0.430151972033075,0.208711986383373
"Bhutan",1982,158,760,0,2,2,1,0,2,0,7,-0.42911695565398,0.187116987732408
"Bhutan",1983,158,760,0,2,2,1,0,2,0,7,-0.409924869927939,0.180212557697133
"Bhutan",1984,158,760,0,2,2,1,0,2,0,7,-0.361962836779128,0.179166763775953
"Bhutan",1985,158,760,0,2,2,2,0,2,0,8,-0.274513613830531,0.180897705914505
"Bhutan",1986,158,760,1,2,2,2,1,2,0,10,-0.189660932354325,0.177781836693622
"Bhutan",1987,158,760,1,2,2,1,0,2,0,8,-0.27841063025345,0.17632690373783
"Bhutan",1988,158,760,0,2,2,1,0,2,0,7,-0.409708157548782,0.176495875159663
"Bhutan",1989,158,760,0,2,2,1,0,2,0,7,-0.513230912840326,0.176836592579526
"Bhutan",1990,158,760,0,2,2,0,0,1,0,5,-0.637867413339423,0.178978723704889
"Bhutan",1991,158,760,0,2,2,1,0,0,0,5,-0.68982346474092,0.17955047415615
"Bhutan",1992,158,760,0,2,2,1,0,1,0,6,-0.742721263120181,0.180993482352736
"Bhutan",1993,158,760,0,1,2,0,0,0,0,3,-0.866306532350555,0.183812847453708
"Bhutan",1994,158,760,0,1,2,1,0,0,0,4,-0.900104158654372,0.186630415634252
"Bhutan",1995,158,760,0,1,2,0,0,0,0,3,-0.964875653910075,0.189839417746346
"Bhutan",1996,158,760,0,2,2,0,0,0,0,4,-0.98240207755349,0.192186700196549
"Bhutan",1997,158,760,0,1,2,0,0,1,0,4,-0.996119953661479,0.193391447555946
"Bhutan",1998,158,760,0,2,2,0,0,0,0,4,-1.02335270175808,0.193644453457682
"Bhutan",1999,158,760,0,1,1,0,0,0,0,2,-1.06396267575483,0.193110650833298
"Bhutan",2000,158,760,0,2,2,0,0,0,0,4,-1.03136618846375,0.19550553111589
"Bhutan",2001,158,760,0,1,2,0,0,0,0,3,-1.01451805023768,0.192983979563092
"Bhutan",2002,158,760,0,2,2,0,0,0,0,4,-0.960047492470081,0.190338780938922
"Bhutan",2003,158,760,0,1,1,1,0,1,0,4,-0.90383602871398,0.180524492567832
"Bhutan",2004,158,760,1,1,1,1,0,0,0,4,-0.86306891209661,0.178390283293313
"Bhutan",2005,158,760,0,1,1,1,0,0,0,3,-0.899661627075537,0.180345661583758
"Bhutan",2006,158,760,0,1,1,1,0,0,0,3,-0.900546361552461,0.181973905664929
"Bhutan",2007,158,760,0,0,1,1,1,1,0,4,-0.86265706799228,0.181762890060668
"Bhutan",2008,158,760,0,0,1,1,0,2,0,4,-0.882660965519516,0.186876392623573
"Bhutan",2009,158,760,0,0,1,1,0,1,0,3,-0.897354424203722,0.196540969148211
"Bhutan",2010,158,760,0,0,2,1,0,1,0,4,-0.877705597341314,0.223748226723745
"Bolivia",1981,161,145,0,0,0,1,0,0,1,2,-0.278804886951299,0.215961498915993
"Bolivia",1982,161,145,1,2,1,1,2,1,1,9,0.040068989840834,0.184037678804353
"Bolivia",1983,161,145,2,2,2,2,2,2,2,14,0.364270667486198,0.180320484360098
"Bolivia",1984,161,145,2,2,2,2,1,2,2,13,0.413058080133442,0.178342564690623
"Bolivia",1985,161,145,1,2,2,1,1,2,1,10,0.301395820649922,0.174251430224967
"Bolivia",1986,161,145,1,2,2,2,1,0,1,9,0.260681628388486,0.174631960174432
"Bolivia",1987,161,145,1,2,2,1,1,0,1,8,0.259948378620867,0.176013121740041
"Bolivia",1988,161,145,2,2,2,2,1,1,1,11,0.39126585562896,0.179811724714174
"Bolivia",1989,161,145,2,2,2,2,1,0,1,10,0.467038485793909,0.182321011501289
"Bolivia",1990,161,145,2,2,2,2,1,1,1,11,0.533550356432175,0.18472439867763
"Bolivia",1991,161,145,2,2,2,2,1,2,1,12,0.598411054109464,0.1851190355258
"Bolivia",1992,161,145,2,2,2,2,1,2,1,12,0.625791592612082,0.186605814907489
"Bolivia",1993,161,145,2,2,2,2,1,0,1,10,0.621840380509032,0.187480623651573
"Bolivia",1994,161,145,2,2,2,2,1,2,1,12,0.663117476951799,0.190302630966554
"Bolivia",1995,161,145,2,2,2,2,1,2,1,12,0.685036343283353,0.190538588320184
"Bolivia",1996,161,145,2,2,2,1,2,2,1,12,0.694093394138334,0.190503963185975
"Bolivia",1997,161,145,2,2,2,1,2,2,1,12,0.685340329176247,0.188573869507641
"Bolivia",1998,161,145,2,2,2,1,2,2,1,12,0.659411271201447,0.188657669306799
"Bolivia",1999,161,145,2,2,2,1,2,1,1,11,0.607975737325747,0.185306875967404
"Bolivia",2000,161,145,2,2,2,1,2,1,1,11,0.569990223614341,0.183664347647569
"Bolivia",2001,161,145,2,2,2,1,2,1,1,11,0.531879525114686,0.183494877265166
"Bolivia",2002,161,145,2,2,2,1,2,2,0,11,0.482583428285133,0.181685226066909
"Bolivia",2003,161,145,1,2,2,1,2,2,0,10,0.392327413816512,0.180930037604403
"Bolivia",2004,161,145,2,2,1,1,2,2,0,10,0.356112570276575,0.179758723848755
"Bolivia",2005,161,145,2,2,2,1,1,2,0,10,0.330175691377702,0.177227082051735
"Bolivia",2006,161,145,2,2,1,1,2,2,0,10,0.313174977372662,0.178847871293943
"Bolivia",2007,161,145,1,2,2,1,2,2,0,10,0.284392659064267,0.177949722031485
"Bolivia",2008,161,145,1,2,2,1,1,1,0,8,0.268491717781051,0.180965979040078
"Bolivia",2009,161,145,2,2,2,1,2,2,0,11,0.415163019501731,0.194812109384498
"Bolivia",2010,161,145,2,2,2,1,2,2,1,12,0.496391784682021,0.221109115554818
"Bosnia Herzegovenia",2001,164,346,1,1,1,1,1,1,2,8,-0.19289343904446,0.197548281411692
"Bosnia Herzegovenia",2002,164,346,1,1,1,1,1,1,2,8,-0.197444887478635,0.177940423129838
"Bosnia Herzegovenia",2003,164,346,2,1,1,1,1,0,2,8,-0.199668313529442,0.176577976910985
"Bosnia Herzegovenia",2004,164,346,1,2,1,0,1,0,0,5,-0.264447781475887,0.172302479581626
"Bosnia Herzegovenia",2005,164,346,2,2,1,1,1,0,0,7,-0.19302243128685,0.174813586727757
"Bosnia Herzegovenia",2006,164,346,2,2,1,1,1,1,0,8,-0.145913757640773,0.174666755662816
"Bosnia Herzegovenia",2007,164,346,2,0,2,1,1,1,0,7,-0.137339892325103,0.177148378994312
