"ccode","year","genocide","Mgenocide"
800,1989,0,1
800,1990,0,1
800,1991,0,1
800,1992,0,1
800,1993,0,1
800,1994,0,1
800,1995,0,1
800,1996,0,1
800,1997,0,1
800,1998,0,1
800,1999,0,1
800,2000,0,1
800,2001,0,1
800,2002,0,1
800,2003,0,1
800,2004,0,1
800,2005,0,1
800,2006,0,1
800,2007,0,1
800,2008,0,1
800,2009,0,1
800,2010,0,1
811,1956,0,1
811,1957,0,1
811,1958,0,1
811,1959,0,1
811,1960,0,1
811,1961,0,1
811,1962,0,1
811,1963,0,1
811,1964,0,1
811,1965,0,1
811,1966,0,1
811,1967,0,1
811,1968,0,1
811,1969,0,1
811,1970,0,1
811,1971,0,1
811,1972,0,1
811,1973,0,1
811,1974,0,1
811,1975,1,12
811,1976,1,12
811,1977,1,11
811,1978,1,10
811,1979,1,7
811,1980,0,1
811,1981,0,1
811,1982,0,1
811,1983,0,1
811,1984,0,1
811,1985,0,1
811,1986,0,1
811,1987,0,1
811,1988,0,1
811,1989,0,1
811,1990,0,1
811,1991,0,1
811,1992,0,1
811,1993,0,1
811,1994,0,1
811,1995,0,1
811,1996,0,1
811,1997,0,1
811,1998,0,1
811,1999,0,1
811,2000,0,1
811,2001,0,1
811,2002,0,1
811,2003,0,1
811,2004,0,1
811,2005,0,1
811,2006,0,1
811,2007,0,1
811,2008,0,1
811,2009,0,1
811,2010,0,1
812,1956,0,1
812,1957,0,1
812,1958,0,1
812,1959,0,1
812,1960,0,1
812,1961,0,1
812,1962,0,1
812,1963,0,1
812,1964,0,1
812,1965,0,1
812,1966,0,1
812,1967,0,1
812,1968,0,1
812,1969,0,1
812,1970,0,1
812,1971,0,1
812,1972,0,1
812,1973,0,1
812,1974,0,1
812,1975,0,1
812,1976,0,1
812,1977,0,1
812,1978,0,1
812,1979,0,1
812,1980,0,1
812,1981,0,1
812,1982,0,1
812,1983,0,1
812,1984,0,1
812,1985,0,1
812,1986,0,1
812,1987,0,1
812,1988,0,1
812,1989,0,1
812,1990,0,1
812,1991,0,1
812,1992,0,1
812,1993,0,1
812,1994,0,1
812,1995,0,1
812,1996,0,1
812,1997,0,1
812,1998,0,1
812,1999,0,1
812,2000,0,1
812,2001,0,1
812,2002,0,1
812,2003,0,1
812,2004,0,1
812,2005,0,1
812,2006,0,1
812,2007,0,1
812,2008,0,1
812,2009,0,1
812,2010,0,1
816,1956,0,1
816,1957,0,1
816,1958,0,1
816,1959,0,1
816,1960,0,1
816,1961,0,1
816,1962,0,1
816,1963,0,1
816,1964,0,1
816,1965,0,1
816,1966,0,1
816,1967,0,1
816,1968,0,1
816,1969,0,1
816,1970,0,1
816,1971,0,1
816,1972,0,1
816,1973,0,1
816,1974,0,1
816,1975,0,1
816,1976,0,1
816,1977,0,1
816,1978,0,1
816,1979,0,1
816,1980,0,1
816,1981,0,1
816,1982,0,1
816,1983,0,1
816,1984,0,1
816,1985,0,1
816,1986,0,1
816,1987,0,1
816,1988,0,1
816,1989,0,1
816,1990,0,1
816,1991,0,1
816,1992,0,1
816,1993,0,1
816,1994,0,1
816,1995,0,1
816,1996,0,1
816,1997,0,1
816,1998,0,1
816,1999,0,1
816,2000,0,1
816,2001,0,1
816,2002,0,1
816,2003,0,1
816,2004,0,1
816,2005,0,1
816,2006,0,1
816,2007,0,1
816,2008,0,1
816,2009,0,1
816,2010,0,1
817,1956,0,1
817,1957,0,1
817,1958,0,1
817,1959,0,1
817,1960,0,1
817,1961,0,1
817,1962,0,1
817,1963,0,1
817,1964,0,1
817,1965,1,9
817,1966,1,9
817,1967,1,9
817,1968,1,9
817,1969,1,9
817,1970,1,9
817,1971,1,9
817,1972,1,9
817,1973,1,9
817,1974,1,9
817,1975,1,9
820,1957,0,1
820,1958,0,1
820,1959,0,1
820,1960,0,1
820,1961,0,1
820,1962,0,1
820,1963,0,1
820,1964,0,1
820,1965,0,1
820,1966,0,1
820,1967,0,1
820,1968,0,1
820,1969,0,1
820,1970,0,1
820,1971,0,1
820,1972,0,1
820,1973,0,1
820,1974,0,1
820,1975,0,1
820,1976,0,1
820,1977,0,1
820,1978,0,1
820,1979,0,1
820,1980,0,1
820,1981,0,1
820,1982,0,1
820,1983,0,1
820,1984,0,1
820,1985,0,1
820,1986,0,1
820,1987,0,1
820,1988,0,1
820,1989,0,1
820,1990,0,1
820,1991,0,1
820,1992,0,1
820,1993,0,1
820,1994,0,1
820,1995,0,1
820,1996,0,1
820,1997,0,1
820,1998,0,1
820,1999,0,1
820,2000,0,1
820,2001,0,1
820,2002,0,1
820,2003,0,1
820,2004,0,1
820,2005,0,1
820,2006,0,1
820,2007,0,1
820,2008,0,1
820,2009,0,1
820,2010,0,1
830,1965,0,1
830,1966,0,1
830,1967,0,1
830,1968,0,1
830,1969,0,1
830,1970,0,1
830,1971,0,1
830,1972,0,1
830,1973,0,1
830,1974,0,1
830,1975,0,1
830,1976,0,1
830,1977,0,1
830,1978,0,1
830,1979,0,1
830,1980,0,1
830,1981,0,1
830,1982,0,1
830,1983,0,1
830,1984,0,1
830,1985,0,1
830,1986,0,1
830,1987,0,1
830,1988,0,1
830,1989,0,1
830,1990,0,1
830,1991,0,1
830,1992,0,1
830,1993,0,1
830,1994,0,1
830,1995,0,1
830,1996,0,1
830,1997,0,1
830,1998,0,1
830,1999,0,1
830,2000,0,1
830,2001,0,1
830,2002,0,1
830,2003,0,1
830,2004,0,1
830,2005,0,1
830,2006,0,1
830,2007,0,1
830,2008,0,1
830,2009,0,1
830,2010,0,1
835,1984,0,1
835,1985,0,1
835,1986,0,1
835,1987,0,1
835,1988,0,1
835,1989,0,1
835,1990,0,1
835,1991,0,1
835,1992,0,1
835,1993,0,1
835,1994,0,1
835,1995,0,1
835,1996,0,1
835,1997,0,1
835,1998,0,1
835,1999,0,1
835,2000,0,1
835,2001,0,1
835,2002,0,1
835,2003,0,1
835,2004,0,1
835,2005,0,1
835,2006,0,1
835,2007,0,1
835,2008,0,1
835,2009,0,1
835,2010,0,1
840,1956,0,1
840,1957,0,1
840,1958,0,1
840,1959,0,1
840,1960,0,1
840,1961,0,1
840,1962,0,1
840,1963,0,1
840,1964,0,1
840,1965,0,1
840,1966,0,1
840,1967,0,1
840,1968,0,1
840,1969,0,1
840,1970,0,1
840,1971,0,1
840,1972,1,6
840,1973,1,7
840,1974,1,7
840,1975,1,7
840,1976,1,6
840,1977,0,1
840,1978,0,1
840,1979,0,1
840,1980,0,1
840,1981,0,1
840,1982,0,1
840,1983,0,1
840,1984,0,1
840,1985,0,1
840,1986,0,1
840,1987,0,1
840,1988,0,1
840,1989,0,1
840,1990,0,1
840,1991,0,1
840,1992,0,1
840,1993,0,1
840,1994,0,1
840,1995,0,1
840,1996,0,1
840,1997,0,1
840,1998,0,1
840,1999,0,1
840,2000,0,1
840,2001,0,1
840,2002,0,1
840,2003,0,1
840,2004,0,1
840,2005,0,1
840,2006,0,1
840,2007,0,1
840,2008,0,1
840,2009,0,1
840,2010,0,1
850,1956,0,1
850,1957,0,1
850,1958,0,1
850,1959,0,1
850,1960,0,1
850,1961,0,1
850,1962,0,1
850,1963,0,1
850,1964,0,1
850,1965,1,12
850,1966,1,11
850,1967,0,1
850,1968,0,1
850,1969,0,1
850,1970,0,1
850,1971,0,1
850,1972,0,1
850,1973,0,1
850,1974,0,1
850,1975,1,9
850,1976,1,9
850,1977,1,8
850,1978,1,8
850,1979,1,7
850,1980,1,7
850,1981,1,6
850,1982,1,6
850,1983,1,6
850,1984,1,5
850,1985,1,4
850,1986,1,3
850,1987,1,5
850,1988,1,2
850,1989,1,3
850,1990,1,5
850,1991,1,2
850,1992,1,3
850,1993,0,1
850,1994,0,1
850,1995,0,1
850,1996,0,1
850,1997,0,1
850,1998,0,1
850,1999,0,1
850,2000,0,1
850,2001,0,1
850,2002,0,1
850,2003,0,1
850,2004,0,1
850,2005,0,1
850,2006,0,1
850,2007,0,1
850,2008,0,1
850,2009,0,1
850,2010,0,1
860,2002,0,1
860,2003,0,1
860,2004,0,1
860,2005,0,1
860,2006,0,1
860,2007,0,1
860,2008,0,1
860,2009,0,1
860,2010,0,1
900,1956,0,1
900,1957,0,1
900,1958,0,1
900,1959,0,1
900,1960,0,1
900,1961,0,1
900,1962,0,1
900,1963,0,1
900,1964,0,1
900,1965,0,1
900,1966,0,1
900,1967,0,1
900,1968,0,1
900,1969,0,1
900,1970,0,1
900,1971,0,1
900,1972,0,1
900,1973,0,1
900,1974,0,1
900,1975,0,1
900,1976,0,1
900,1977,0,1
900,1978,0,1
900,1979,0,1
900,1980,0,1
900,1981,0,1
900,1982,0,1
900,1983,0,1
900,1984,0,1
900,1985,0,1
900,1986,0,1
900,1987,0,1
900,1988,0,1
900,1989,0,1
900,1990,0,1
900,1991,0,1
900,1992,0,1
900,1993,0,1
900,1994,0,1
900,1995,0,1
900,1996,0,1
900,1997,0,1
900,1998,0,1
900,1999,0,1
900,2000,0,1
900,2001,0,1
900,2002,0,1
900,2003,0,1
900,2004,0,1
900,2005,0,1
900,2006,0,1
900,2007,0,1
900,2008,0,1
900,2009,0,1
900,2010,0,1
910,1975,0,1
910,1976,0,1
910,1977,0,1
910,1978,0,1
910,1979,0,1
910,1980,0,1
910,1981,0,1
910,1982,0,1
910,1983,0,1
910,1984,0,1
910,1985,0,1
910,1986,0,1
910,1987,0,1
910,1988,0,1
910,1989,0,1
910,1990,0,1
910,1991,0,1
910,1992,0,1
910,1993,0,1
910,1994,0,1
910,1995,0,1
910,1996,0,1
910,1997,0,1
910,1998,0,1
910,1999,0,1
910,2000,0,1
910,2001,0,1
910,2002,0,1
910,2003,0,1
910,2004,0,1
910,2005,0,1
910,2006,0,1
910,2007,0,1
910,2008,0,1
910,2009,0,1
910,2010,0,1
920,1956,0,1
920,1957,0,1
920,1958,0,1
920,1959,0,1
920,1960,0,1
920,1961,0,1
920,1962,0,1
920,1963,0,1
920,1964,0,1
920,1965,0,1
920,1966,0,1
920,1967,0,1
920,1968,0,1
920,1969,0,1
920,1970,0,1
920,1971,0,1
920,1972,0,1
920,1973,0,1
920,1974,0,1
920,1975,0,1
920,1976,0,1
920,1977,0,1
920,1978,0,1
920,1979,0,1
920,1980,0,1
920,1981,0,1
920,1982,0,1
920,1983,0,1
920,1984,0,1
920,1985,0,1
920,1986,0,1
920,1987,0,1
920,1988,0,1
920,1989,0,1
920,1990,0,1
920,1991,0,1
920,1992,0,1
920,1993,0,1
920,1994,0,1
920,1995,0,1
920,1996,0,1
920,1997,0,1
920,1998,0,1
920,1999,0,1
920,2000,0,1
920,2001,0,1
920,2002,0,1
920,2003,0,1
920,2004,0,1
920,2005,0,1
920,2006,0,1
920,2007,0,1
920,2008,0,1
920,2009,0,1
920,2010,0,1
935,1981,0,1
935,1982,0,1
935,1983,0,1
935,1984,0,1
935,1985,0,1
935,1986,0,1
935,1987,0,1
935,1988,0,1
935,1989,0,1
935,1990,0,1
935,1991,0,1
935,1992,0,1
935,1993,0,1
935,1994,0,1
935,1995,0,1
935,1996,0,1
935,1997,0,1
935,1998,0,1
935,1999,0,1
935,2000,0,1
935,2001,0,1
935,2002,0,1
935,2003,0,1
935,2004,0,1
935,2005,0,1
935,2006,0,1
935,2007,0,1
935,2008,0,1
935,2009,0,1
935,2010,0,1
940,1978,0,1
940,1979,0,1
940,1980,0,1
940,1981,0,1
940,1982,0,1
940,1983,0,1
940,1984,0,1
940,1985,0,1
940,1986,0,1
940,1987,0,1
940,1988,0,1
940,1989,0,1
940,1990,0,1
940,1991,0,1
940,1992,0,1
940,1993,0,1
940,1994,0,1
940,1995,0,1
940,1996,0,1
940,1997,0,1
940,1998,0,1
940,1999,0,1
940,2000,0,1
940,2001,0,1
940,2002,0,1
940,2003,0,1
940,2004,0,1
940,2005,0,1
940,2006,0,1
940,2007,0,1
940,2008,0,1
940,2009,0,1
940,2010,0,1
946,1999,0,1
946,2000,0,1
946,2001,0,1
946,2002,0,1
946,2003,0,1
946,2004,0,1
946,2005,0,1
946,2006,0,1
946,2007,0,1
946,2008,0,1
946,2009,0,1
946,2010,0,1
947,2000,0,1
947,2001,0,1
947,2002,0,1
947,2003,0,1
947,2004,0,1
947,2005,0,1
947,2006,0,1
947,2007,0,1
947,2008,0,1
947,2009,0,1
947,2010,0,1
950,1970,0,1
950,1971,0,1
950,1972,0,1
950,1973,0,1
950,1974,0,1
950,1975,0,1
950,1976,0,1
950,1977,0,1
950,1978,0,1
950,1979,0,1
950,1980,0,1
950,1981,0,1
950,1982,0,1
950,1983,0,1
950,1984,0,1
950,1985,0,1
950,1986,0,1
950,1987,0,1
950,1988,0,1
950,1989,0,1
950,1990,0,1
950,1991,0,1
950,1992,0,1
950,1993,0,1
950,1994,0,1
950,1995,0,1
950,1996,0,1
950,1997,0,1
950,1998,0,1
950,1999,0,1
950,2000,0,1
950,2001,0,1
950,2002,0,1
950,2003,0,1
950,2004,0,1
950,2005,0,1
950,2006,0,1
950,2007,0,1
950,2008,0,1
950,2009,0,1
950,2010,0,1
955,1999,0,1
955,2000,0,1
955,2001,0,1
955,2002,0,1
955,2003,0,1
955,2004,0,1
955,2005,0,1
955,2006,0,1
955,2007,0,1
955,2008,0,1
955,2009,0,1
955,2010,0,1
970,1999,0,1
970,2000,0,1
970,2001,0,1
970,2002,0,1
970,2003,0,1
970,2004,0,1
970,2005,0,1
970,2006,0,1
970,2007,0,1
970,2008,0,1
970,2009,0,1
970,2010,0,1
983,1991,0,1
983,1992,0,1
983,1993,0,1
983,1994,0,1
983,1995,0,1
983,1996,0,1
983,1997,0,1
983,1998,0,1
983,1999,0,1
983,2000,0,1
983,2001,0,1
983,2002,0,1
983,2003,0,1
983,2004,0,1
983,2005,0,1
983,2006,0,1
983,2007,0,1
983,2008,0,1
983,2009,0,1
983,2010,0,1
986,1994,0,1
986,1995,0,1
986,1996,0,1
986,1997,0,1
986,1998,0,1
986,1999,0,1
986,2000,0,1
986,2001,0,1
986,2002,0,1
986,2003,0,1
986,2004,0,1
986,2005,0,1
986,2006,0,1
986,2007,0,1
986,2008,0,1
986,2009,0,1
986,2010,0,1
987,1991,0,1
987,1992,0,1
987,1993,0,1
987,1994,0,1
987,1995,0,1
987,1996,0,1
987,1997,0,1
987,1998,0,1
987,1999,0,1
987,2000,0,1
987,2001,0,1
987,2002,0,1
987,2003,0,1
987,2004,0,1
987,2005,0,1
987,2006,0,1
987,2007,0,1
987,2008,0,1
987,2009,0,1
987,2010,0,1
990,1976,0,1
990,1977,0,1
990,1978,0,1
990,1979,0,1
990,1980,0,1
990,1981,0,1
990,1982,0,1
990,1983,0,1
990,1984,0,1
990,1985,0,1
990,1986,0,1
990,1987,0,1
990,1988,0,1
990,1989,0,1
990,1990,0,1
990,1991,0,1
990,1992,0,1
990,1993,0,1
990,1994,0,1
990,1995,0,1
990,1996,0,1
990,1997,0,1
990,1998,0,1
990,1999,0,1
990,2000,0,1
990,2001,0,1
990,2002,0,1
990,2003,0,1
990,2004,0,1
990,2005,0,1
990,2006,0,1
990,2007,0,1
990,2008,0,1
990,2009,0,1
990,2010,0,1
